T,v
4.003870e+03,9.976910e-01
4.003880e+03,9.975620e-01
4.003910e+03,9.980090e-01
4.003930e+03,9.979340e-01
4.003950e+03,9.984200e-01
4.003980e+03,9.991390e-01
4.004030e+03,9.992690e-01
4.004100e+03,9.988700e-01
4.004120e+03,9.983760e-01
4.004160e+03,9.965180e-01
4.004170e+03,9.962920e-01
4.004180e+03,9.965830e-01
4.004210e+03,9.984430e-01
4.004230e+03,9.990620e-01
4.004280e+03,9.995870e-01
4.004360e+03,9.996150e-01
4.004470e+03,9.991330e-01
4.004550e+03,9.995050e-01
4.004650e+03,9.995650e-01
4.004690e+03,9.992270e-01
4.004710e+03,9.986850e-01
4.004730e+03,9.978020e-01
4.004740e+03,9.976160e-01
4.004750e+03,9.978500e-01
4.004780e+03,9.989550e-01
4.004810e+03,9.992000e-01
4.004840e+03,9.988470e-01
4.004860e+03,9.985680e-01
4.004900e+03,9.992060e-01
4.004990e+03,9.990700e-01
4.005060e+03,9.996610e-01
4.005160e+03,9.995570e-01
4.005190e+03,9.992250e-01
4.005220e+03,9.984280e-01
4.005230e+03,9.983120e-01
4.005270e+03,9.989510e-01
4.005310e+03,9.988910e-01
4.005390e+03,9.976180e-01
4.005410e+03,9.968280e-01
4.005420e+03,9.967080e-01
4.005430e+03,9.969270e-01
4.005460e+03,9.984050e-01
4.005480e+03,9.990010e-01
4.005520e+03,9.993220e-01
4.005680e+03,9.997550e-01
4.005750e+03,9.993860e-01
4.005820e+03,9.997380e-01
4.005970e+03,9.996430e-01
4.006010e+03,9.992540e-01
4.006040e+03,9.984670e-01
4.006070e+03,9.971470e-01
4.006080e+03,9.972150e-01
4.006100e+03,9.978650e-01
4.006140e+03,9.980850e-01
4.006190e+03,9.992870e-01
4.006270e+03,9.996380e-01
4.006390e+03,9.996150e-01
4.006440e+03,9.992350e-01
4.006470e+03,9.984460e-01
4.006490e+03,9.976860e-01
4.006530e+03,9.969620e-01
4.006550e+03,9.972390e-01
4.006600e+03,9.987190e-01
4.006630e+03,9.988210e-01
4.006660e+03,9.983430e-01
4.006680e+03,9.985260e-01
4.006710e+03,9.990430e-01
4.006750e+03,9.988660e-01
4.006780e+03,9.980690e-01
4.006790e+03,9.977810e-01
4.006800e+03,9.977910e-01
4.006840e+03,9.991380e-01
4.006890e+03,9.996180e-01
4.006980e+03,9.995720e-01
4.007030e+03,9.992440e-01
4.007070e+03,9.993120e-01
4.007100e+03,9.992150e-01
4.007150e+03,9.996140e-01
4.007230e+03,9.993900e-01
4.007270e+03,9.986060e-01
4.007300e+03,9.975140e-01
4.007310e+03,9.974250e-01
4.007350e+03,9.988280e-01
4.007380e+03,9.989940e-01
4.007420e+03,9.982570e-01
4.007440e+03,9.984820e-01
4.007480e+03,9.993600e-01
4.007540e+03,9.996560e-01
4.007660e+03,9.993630e-01
4.007690e+03,9.988040e-01
4.007720e+03,9.978330e-01
4.007730e+03,9.978920e-01
4.007760e+03,9.986790e-01
4.007790e+03,9.988780e-01
4.007840e+03,9.982360e-01
4.007860e+03,9.982720e-01
4.007900e+03,9.988580e-01
4.007930e+03,9.984990e-01
4.007950e+03,9.979610e-01
4.007960e+03,9.979820e-01
4.008000e+03,9.991750e-01
4.008040e+03,9.994750e-01
4.008140e+03,9.995780e-01
4.008190e+03,9.991180e-01
4.008240e+03,9.995430e-01
4.008300e+03,9.993680e-01
4.008340e+03,9.988830e-01
4.008390e+03,9.993980e-01
4.008470e+03,9.993870e-01
4.008530e+03,9.991700e-01
4.008550e+03,9.986950e-01
4.008570e+03,9.978630e-01
4.008580e+03,9.976090e-01
4.008600e+03,9.979870e-01
4.008620e+03,9.983030e-01
4.008650e+03,9.986030e-01
4.008690e+03,9.991600e-01
4.008750e+03,9.995190e-01
4.008800e+03,9.992820e-01
4.008850e+03,9.987920e-01
4.008890e+03,9.987210e-01
4.008920e+03,9.982680e-01
4.008960e+03,9.988920e-01
4.008990e+03,9.987940e-01
4.009040e+03,9.977190e-01
4.009060e+03,9.975770e-01
4.009100e+03,9.989280e-01
4.009130e+03,9.992820e-01
4.009210e+03,9.993470e-01
4.009240e+03,9.989710e-01
4.009270e+03,9.980070e-01
4.009290e+03,9.974090e-01
4.009300e+03,9.974880e-01
4.009340e+03,9.990310e-01
4.009380e+03,9.995330e-01
4.009490e+03,9.997030e-01
4.009550e+03,9.994470e-01
4.009590e+03,9.990460e-01
4.009640e+03,9.994000e-01
4.009680e+03,9.990880e-01
4.009730e+03,9.980550e-01
4.009750e+03,9.975980e-01
4.009790e+03,9.986020e-01
4.009840e+03,9.984260e-01
4.009890e+03,9.993010e-01
4.009940e+03,9.993110e-01
4.010020e+03,9.993360e-01
4.010050e+03,9.989810e-01
4.010080e+03,9.980870e-01
4.010090e+03,9.980100e-01
4.010130e+03,9.987400e-01
4.010160e+03,9.987960e-01
4.010210e+03,9.994030e-01
4.010290e+03,9.994350e-01
4.010320e+03,9.991090e-01
4.010360e+03,9.979470e-01
4.010370e+03,9.978340e-01
4.010410e+03,9.986850e-01
4.010450e+03,9.987750e-01
4.010500e+03,9.995320e-01
4.010610e+03,9.997940e-01
4.010700e+03,9.995920e-01
4.010740e+03,9.990200e-01
4.010770e+03,9.982430e-01
4.010790e+03,9.985320e-01
4.010820e+03,9.989780e-01
4.010880e+03,9.992320e-01
4.010920e+03,9.989350e-01
4.010950e+03,9.979570e-01
4.010960e+03,9.976140e-01
4.010970e+03,9.975370e-01
4.011020e+03,9.983220e-01
4.011050e+03,9.991280e-01
4.011090e+03,9.994470e-01
4.011170e+03,9.993620e-01
4.011220e+03,9.984740e-01
4.011280e+03,9.988150e-01
4.011340e+03,9.993730e-01
4.011400e+03,9.992770e-01
4.011430e+03,9.986280e-01
4.011450e+03,9.980990e-01
4.011460e+03,9.981600e-01
4.011490e+03,9.989480e-01
4.011540e+03,9.992920e-01
4.011620e+03,9.992330e-01
4.011650e+03,9.986580e-01
4.011670e+03,9.979780e-01
4.011680e+03,9.978610e-01
4.011760e+03,9.993140e-01
4.011830e+03,9.996490e-01
4.011900e+03,9.994400e-01
4.011940e+03,9.989830e-01
4.011990e+03,9.992730e-01
4.012020e+03,9.989760e-01
4.012040e+03,9.983820e-01
4.012060e+03,9.974720e-01
4.012070e+03,9.972340e-01
4.012110e+03,9.976580e-01
4.012180e+03,9.991300e-01
4.012220e+03,9.993680e-01
4.012280e+03,9.991460e-01
4.012320e+03,9.984850e-01
4.012370e+03,9.993700e-01
4.012420e+03,9.994820e-01
4.012470e+03,9.990800e-01
4.012520e+03,9.994470e-01
4.012620e+03,9.990050e-01
4.012660e+03,9.981460e-01
4.012680e+03,9.985050e-01
4.012710e+03,9.991400e-01
4.012750e+03,9.992150e-01
4.012790e+03,9.988900e-01
4.012850e+03,9.996190e-01
4.012950e+03,9.996710e-01
4.013010e+03,9.991930e-01
4.013060e+03,9.982140e-01
4.013080e+03,9.980590e-01
4.013100e+03,9.984260e-01
4.013130e+03,9.990370e-01
4.013170e+03,9.989140e-01
4.013190e+03,9.984110e-01
4.013210e+03,9.976390e-01
4.013220e+03,9.975260e-01
4.013240e+03,9.980660e-01
4.013270e+03,9.989790e-01
4.013310e+03,9.993410e-01
4.013350e+03,9.990490e-01
4.013380e+03,9.987710e-01
4.013430e+03,9.992280e-01
4.013470e+03,9.991250e-01
4.013530e+03,9.996610e-01
4.013630e+03,9.996150e-01
4.013670e+03,9.992320e-01
4.013710e+03,9.982430e-01
4.013720e+03,9.982340e-01
4.013760e+03,9.991190e-01
4.013810e+03,9.993300e-01
4.013870e+03,9.988940e-01
4.013900e+03,9.988250e-01
4.013930e+03,9.981240e-01
4.013940e+03,9.981030e-01
4.013980e+03,9.991690e-01
4.014020e+03,9.994960e-01
4.014120e+03,9.993450e-01
4.014170e+03,9.988560e-01
4.014260e+03,9.977170e-01
4.014280e+03,9.980600e-01
4.014340e+03,9.991970e-01
4.014380e+03,9.993720e-01
4.014430e+03,9.990920e-01
4.014470e+03,9.993490e-01
4.014530e+03,9.990920e-01
4.014560e+03,9.987740e-01
4.014610e+03,9.994000e-01
4.014660e+03,9.993340e-01
4.014710e+03,9.995580e-01
4.014780e+03,9.991600e-01
4.014820e+03,9.982730e-01
4.014860e+03,9.984030e-01
4.014900e+03,9.991530e-01
4.014950e+03,9.994840e-01
4.015000e+03,9.991120e-01
4.015100e+03,9.986600e-01
4.015120e+03,9.982340e-01
4.015130e+03,9.981890e-01
4.015170e+03,9.989480e-01
4.015220e+03,9.988490e-01
4.015260e+03,9.992210e-01
4.015290e+03,9.990980e-01
4.015330e+03,9.981960e-01
4.015340e+03,9.981880e-01
4.015380e+03,9.990720e-01
4.015410e+03,9.990930e-01
4.015450e+03,9.987960e-01
4.015540e+03,9.994890e-01
4.015650e+03,9.998020e-01
4.015750e+03,9.995710e-01
4.015790e+03,9.989470e-01
4.015820e+03,9.983420e-01
4.015840e+03,9.984820e-01
4.015880e+03,9.992710e-01
4.015930e+03,9.993170e-01
4.016000e+03,9.994380e-01
4.016030e+03,9.991390e-01
4.016070e+03,9.982420e-01
4.016110e+03,9.986180e-01
4.016140e+03,9.988630e-01
4.016180e+03,9.992440e-01
4.016260e+03,9.992670e-01
4.016290e+03,9.991920e-01
4.016320e+03,9.985730e-01
4.016340e+03,9.980510e-01
4.016360e+03,9.981440e-01
4.016390e+03,9.986280e-01
4.016420e+03,9.987150e-01
4.016460e+03,9.993510e-01
4.016620e+03,9.994530e-01
4.016670e+03,9.987590e-01
4.016720e+03,9.992090e-01
4.016770e+03,9.991800e-01
4.016820e+03,9.990670e-01
4.016890e+03,9.982160e-01
4.016900e+03,9.982020e-01
4.016940e+03,9.991490e-01
4.016980e+03,9.993830e-01
4.017110e+03,9.991240e-01
4.017160e+03,9.995740e-01
4.017290e+03,9.991350e-01
4.017330e+03,9.987290e-01
4.017370e+03,9.992250e-01
4.017400e+03,9.990650e-01
4.017430e+03,9.987050e-01
4.017510e+03,9.994870e-01
4.017600e+03,9.995980e-01
4.017680e+03,9.994170e-01
4.017720e+03,9.989330e-01
4.017790e+03,9.989170e-01
4.017820e+03,9.986600e-01
4.017890e+03,9.992330e-01
4.017970e+03,9.984400e-01
4.018030e+03,9.991800e-01
4.018090e+03,9.988990e-01
4.018130e+03,9.991990e-01
4.018200e+03,9.984740e-01
4.018250e+03,9.990240e-01
4.018280e+03,9.988250e-01
4.018310e+03,9.985530e-01
4.018360e+03,9.989300e-01
4.018400e+03,9.983390e-01
4.018440e+03,9.990670e-01
4.018510e+03,9.993580e-01
4.018570e+03,9.997080e-01
4.018720e+03,9.993770e-01
4.018780e+03,9.989730e-01
4.018890e+03,9.996900e-01
4.018970e+03,9.995910e-01
4.019050e+03,9.991190e-01
4.019120e+03,9.995310e-01
4.019170e+03,9.991630e-01
4.019200e+03,9.989960e-01
4.019240e+03,9.990500e-01
4.019280e+03,9.985680e-01
4.019360e+03,9.994790e-01
4.019410e+03,9.993860e-01
4.019470e+03,9.987420e-01
4.019530e+03,9.991730e-01
4.019590e+03,9.991230e-01
4.019630e+03,9.985600e-01
4.019670e+03,9.992370e-01
4.019740e+03,9.993040e-01
4.019780e+03,9.989930e-01
4.019850e+03,9.996270e-01
4.019910e+03,9.995660e-01
4.019970e+03,9.988960e-01
4.019990e+03,9.991160e-01
4.020000e+03,1.000000e+00
4.020010e+03,9.992750e-01
4.020100e+03,9.990930e-01
4.020140e+03,9.987690e-01
4.020190e+03,9.990000e-01
4.020240e+03,9.988660e-01
4.020270e+03,9.990330e-01
4.020300e+03,9.993250e-01
4.020360e+03,9.989220e-01
4.020400e+03,9.987620e-01
4.020440e+03,9.985020e-01
4.020480e+03,9.992180e-01
4.020520e+03,9.992170e-01
4.020580e+03,9.984120e-01
4.020600e+03,9.985790e-01
4.020630e+03,9.991970e-01
4.020720e+03,9.997650e-01
4.020830e+03,9.996540e-01
4.020920e+03,9.991740e-01
4.021000e+03,9.995920e-01
4.021050e+03,9.993960e-01
4.021120e+03,9.996880e-01
4.021210e+03,9.992070e-01
4.021270e+03,9.987730e-01
4.021330e+03,9.993200e-01
4.021430e+03,9.997380e-01
4.021560e+03,9.993700e-01
4.021660e+03,9.997830e-01
4.021730e+03,9.995090e-01
4.021800e+03,9.989110e-01
4.021860e+03,9.995940e-01
4.021960e+03,9.996750e-01
4.022020e+03,9.992670e-01
4.022080e+03,9.995740e-01
4.022180e+03,9.992810e-01
4.022210e+03,9.988770e-01
4.022240e+03,9.992400e-01
4.022290e+03,9.996710e-01
4.022340e+03,9.995500e-01
4.022380e+03,9.992830e-01
4.022430e+03,9.996390e-01
4.022480e+03,9.993670e-01
4.022510e+03,9.991250e-01
4.022550e+03,9.990570e-01
4.022600e+03,9.982330e-01
4.022670e+03,9.983770e-01
4.022740e+03,9.994430e-01
4.022810e+03,9.997630e-01
4.022910e+03,9.996270e-01
4.022950e+03,9.992730e-01
4.023020e+03,9.997090e-01
4.023080e+03,9.994080e-01
4.023120e+03,9.990570e-01
4.023190e+03,9.994370e-01
4.023230e+03,9.991360e-01
4.023260e+03,9.987430e-01
4.023290e+03,9.991480e-01
4.023330e+03,9.996390e-01
4.023420e+03,9.996720e-01
4.023510e+03,9.993250e-01
4.023550e+03,9.985910e-01
4.023570e+03,9.987740e-01
4.023600e+03,9.993160e-01
4.023640e+03,9.993080e-01
4.023690e+03,9.987220e-01
4.023750e+03,9.993120e-01
4.023790e+03,9.989420e-01
4.023820e+03,9.987990e-01
4.023920e+03,9.993250e-01
4.023970e+03,9.988870e-01
4.024010e+03,9.989500e-01
4.024040e+03,9.988730e-01
4.024080e+03,9.991740e-01
4.024150e+03,9.984020e-01
4.024210e+03,9.979830e-01
4.024230e+03,9.982200e-01
4.024260e+03,9.988770e-01
4.024290e+03,9.988720e-01
4.024360e+03,9.979910e-01
4.024410e+03,9.980220e-01
4.024460e+03,9.983720e-01
4.024490e+03,9.985840e-01
4.024520e+03,9.986160e-01
4.024550e+03,9.988570e-01
4.024630e+03,9.979790e-01
4.024670e+03,9.967880e-01
4.024690e+03,9.965360e-01
4.024700e+03,9.966590e-01
4.024730e+03,9.981900e-01
4.024750e+03,9.987580e-01
4.024820e+03,9.993780e-01
4.024880e+03,9.992540e-01
4.024930e+03,9.986620e-01
4.024960e+03,9.987160e-01
4.025000e+03,9.981540e-01
4.025030e+03,9.983650e-01
4.025050e+03,9.986190e-01
4.025100e+03,9.981580e-01
4.025140e+03,9.984450e-01
4.025170e+03,9.986860e-01
4.025200e+03,9.990610e-01
4.025270e+03,9.990620e-01
4.025300e+03,9.986570e-01
4.025330e+03,9.990020e-01
4.025360e+03,9.992690e-01
4.025410e+03,9.989770e-01
4.025440e+03,9.989740e-01
4.025470e+03,9.983960e-01
4.025510e+03,9.967820e-01
4.025560e+03,9.958730e-01
4.025570e+03,9.960250e-01
4.025590e+03,9.969950e-01
4.025610e+03,9.980660e-01
4.025630e+03,9.985980e-01
4.025660e+03,9.987010e-01
4.025710e+03,9.984730e-01
4.025740e+03,9.981960e-01
4.025780e+03,9.981680e-01
4.025820e+03,9.986670e-01
4.025890e+03,9.982630e-01
4.025920e+03,9.976660e-01
4.025940e+03,9.975280e-01
4.025970e+03,9.965120e-01
4.025980e+03,9.964680e-01
4.026000e+03,9.970730e-01
4.026020e+03,9.978480e-01
4.026040e+03,9.980790e-01
4.026070e+03,9.982010e-01
4.026100e+03,9.985280e-01
4.026130e+03,9.982020e-01
4.026180e+03,9.987330e-01
4.026210e+03,9.984280e-01
4.026250e+03,9.975970e-01
4.026270e+03,9.978660e-01
4.026290e+03,9.981960e-01
4.026310e+03,9.979330e-01
4.026340e+03,9.968610e-01
4.026410e+03,9.962050e-01
4.026440e+03,9.957750e-01
4.026450e+03,9.959480e-01
4.026480e+03,9.976860e-01
4.026500e+03,9.984100e-01
4.026520e+03,9.986240e-01
4.026570e+03,9.980100e-01
4.026590e+03,9.982850e-01
4.026620e+03,9.987710e-01
4.026650e+03,9.985020e-01
4.026670e+03,9.983250e-01
4.026700e+03,9.986320e-01
4.026740e+03,9.981820e-01
4.026770e+03,9.974570e-01
4.026780e+03,9.974470e-01
4.026810e+03,9.981340e-01
4.026830e+03,9.981340e-01
4.026850e+03,9.975570e-01
4.026880e+03,9.964090e-01
4.026900e+03,9.962480e-01
4.026940e+03,9.967840e-01
4.026980e+03,9.966540e-01
4.027010e+03,9.969460e-01
4.027040e+03,9.963870e-01
4.027060e+03,9.965220e-01
4.027090e+03,9.979640e-01
4.027110e+03,9.985080e-01
4.027190e+03,9.986800e-01
4.027220e+03,9.979690e-01
4.027240e+03,9.971240e-01
4.027250e+03,9.969130e-01
4.027260e+03,9.969930e-01
4.027300e+03,9.982140e-01
4.027330e+03,9.984930e-01
4.027390e+03,9.983540e-01
4.027460e+03,9.975280e-01
4.027480e+03,9.969220e-01
4.027500e+03,9.961690e-01
4.027510e+03,9.959720e-01
4.027560e+03,9.965970e-01
4.027590e+03,9.974380e-01
4.027620e+03,9.974540e-01
4.027660e+03,9.982020e-01
4.027680e+03,9.981420e-01
4.027700e+03,9.977690e-01
4.027710e+03,9.978030e-01
4.027740e+03,9.985670e-01
4.027780e+03,9.987630e-01
4.027810e+03,9.984410e-01
4.027850e+03,9.969420e-01
4.027870e+03,9.969400e-01
4.027890e+03,9.968910e-01
4.027920e+03,9.959310e-01
4.027940e+03,9.949790e-01
4.027960e+03,9.947760e-01
4.028010e+03,9.947120e-01
4.028040e+03,9.958280e-01
4.028070e+03,9.959120e-01
4.028080e+03,9.961930e-01
4.028110e+03,9.976270e-01
4.028150e+03,9.984420e-01
4.028180e+03,9.984820e-01
4.028240e+03,9.970610e-01
4.028250e+03,9.971740e-01
4.028280e+03,9.981300e-01
4.028300e+03,9.980960e-01
4.028330e+03,9.975200e-01
4.028370e+03,9.983310e-01
4.028390e+03,9.983020e-01
4.028430e+03,9.975810e-01
4.028460e+03,9.966310e-01
4.028500e+03,9.966750e-01
4.028540e+03,9.981240e-01
4.028560e+03,9.982490e-01
4.028580e+03,9.978490e-01
4.028610e+03,9.968320e-01
4.028620e+03,9.968000e-01
4.028650e+03,9.972870e-01
4.028670e+03,9.971510e-01
4.028690e+03,9.967470e-01
4.028720e+03,9.967440e-01
4.028760e+03,9.958730e-01
4.028770e+03,9.957890e-01
4.028800e+03,9.965460e-01
4.028810e+03,9.965540e-01
4.028820e+03,9.963070e-01
4.028840e+03,9.951960e-01
4.028860e+03,9.935310e-01
4.028870e+03,9.929380e-01
4.028880e+03,9.927970e-01
4.028890e+03,9.932780e-01
4.028910e+03,9.950710e-01
4.028920e+03,9.956390e-01
4.028960e+03,9.972100e-01
4.028980e+03,9.975050e-01
4.029010e+03,9.968460e-01
4.029020e+03,9.968810e-01
4.029050e+03,9.977300e-01
4.029070e+03,9.975780e-01
4.029080e+03,9.972000e-01
4.029100e+03,9.959870e-01
4.029110e+03,9.956910e-01
4.029120e+03,9.959680e-01
4.029140e+03,9.970070e-01
4.029160e+03,9.973980e-01
4.029210e+03,9.969250e-01
4.029230e+03,9.968760e-01
4.029260e+03,9.961760e-01
4.029320e+03,9.963810e-01
4.029350e+03,9.967630e-01
4.029380e+03,9.969670e-01
4.029410e+03,9.965800e-01
4.029450e+03,9.956870e-01
4.029470e+03,9.953190e-01
4.029500e+03,9.936800e-01
4.029520e+03,9.928270e-01
4.029540e+03,9.916870e-01
4.029550e+03,9.912780e-01
4.029560e+03,9.911380e-01
4.029570e+03,9.915390e-01
4.029580e+03,9.925720e-01
4.029590e+03,9.938800e-01
4.029600e+03,9.949860e-01
4.029610e+03,9.956800e-01
4.029620e+03,9.959650e-01
4.029630e+03,9.959040e-01
4.029650e+03,9.953490e-01
4.029660e+03,9.953620e-01
4.029670e+03,9.957790e-01
4.029690e+03,9.971570e-01
4.029710e+03,9.980680e-01
4.029740e+03,9.985340e-01
4.029770e+03,9.982920e-01
4.029810e+03,9.972120e-01
4.029820e+03,9.972690e-01
4.029850e+03,9.981180e-01
4.029870e+03,9.981660e-01
4.029910e+03,9.972290e-01
4.029950e+03,9.957040e-01
4.029970e+03,9.954110e-01
4.029990e+03,9.952440e-01
4.030000e+03,9.949720e-01
4.030010e+03,9.949340e-01
4.030020e+03,9.953970e-01
4.030040e+03,9.966840e-01
4.030050e+03,9.970200e-01
4.030060e+03,9.971180e-01
4.030070e+03,9.969820e-01
4.030090e+03,9.960940e-01
4.030120e+03,9.942690e-01
4.030130e+03,9.939440e-01
4.030140e+03,9.942970e-01
4.030160e+03,9.956770e-01
4.030170e+03,9.960760e-01
4.030180e+03,9.961480e-01
4.030200e+03,9.957200e-01
4.030210e+03,9.957050e-01
4.030240e+03,9.967360e-01
4.030250e+03,9.968290e-01
4.030260e+03,9.966440e-01
4.030270e+03,9.961580e-01
4.030300e+03,9.936180e-01
4.030310e+03,9.935440e-01
4.030320e+03,9.940510e-01
4.030340e+03,9.954210e-01
4.030350e+03,9.957940e-01
4.030390e+03,9.958440e-01
4.030420e+03,9.947600e-01
4.030450e+03,9.951010e-01
4.030470e+03,9.947220e-01
4.030480e+03,9.942580e-01
4.030500e+03,9.925930e-01
4.030510e+03,9.921460e-01
4.030530e+03,9.925430e-01
4.030550e+03,9.930510e-01
4.030570e+03,9.929510e-01
4.030580e+03,9.931060e-01
4.030620e+03,9.956450e-01
4.030640e+03,9.964010e-01
4.030670e+03,9.970210e-01
4.030680e+03,9.970850e-01
4.030690e+03,9.969480e-01
4.030700e+03,9.965790e-01
4.030730e+03,9.945040e-01
4.030760e+03,9.930750e-01
4.030790e+03,9.911860e-01
4.030800e+03,9.907990e-01
4.030810e+03,9.909510e-01
4.030830e+03,9.922190e-01
4.030860e+03,9.932720e-01
4.030880e+03,9.935810e-01
4.030900e+03,9.942450e-01
4.030910e+03,9.943480e-01
4.030930e+03,9.939180e-01
4.030940e+03,9.940570e-01
4.030980e+03,9.953400e-01
4.030990e+03,9.954960e-01
4.031020e+03,9.948790e-01
4.031040e+03,9.943430e-01
4.031060e+03,9.948050e-01
4.031080e+03,9.956400e-01
4.031090e+03,9.961680e-01
4.031100e+03,9.964850e-01
4.031110e+03,9.964860e-01
4.031120e+03,9.961670e-01
4.031140e+03,9.950970e-01
4.031150e+03,9.949600e-01
4.031160e+03,9.953500e-01
4.031180e+03,9.967020e-01
4.031190e+03,9.971030e-01
4.031210e+03,9.971930e-01
4.031230e+03,9.971000e-01
4.031250e+03,9.972070e-01
4.031270e+03,9.969050e-01
4.031300e+03,9.971660e-01
4.031310e+03,9.970550e-01
4.031320e+03,9.966720e-01
4.031330e+03,9.959700e-01
4.031350e+03,9.937470e-01
4.031360e+03,9.929990e-01
4.031370e+03,9.931800e-01
4.031390e+03,9.947960e-01
4.031400e+03,9.954200e-01
4.031430e+03,9.960800e-01
4.031460e+03,9.977000e-01
4.031480e+03,9.982710e-01
4.031500e+03,9.984450e-01
4.031550e+03,9.977750e-01
4.031600e+03,9.973910e-01
4.031620e+03,9.977710e-01
4.031650e+03,9.986880e-01
4.031680e+03,9.988130e-01
4.031700e+03,9.985060e-01
4.031730e+03,9.974560e-01
4.031740e+03,9.973840e-01
4.031760e+03,9.977240e-01
4.031770e+03,9.977180e-01
4.031800e+03,9.968940e-01
4.031830e+03,9.970250e-01
4.031850e+03,9.968930e-01
4.031900e+03,9.977280e-01
4.031920e+03,9.982690e-01
4.031940e+03,9.983260e-01
4.031970e+03,9.975590e-01
4.031980e+03,9.975620e-01
4.032010e+03,9.984200e-01
4.032030e+03,9.984940e-01
4.032050e+03,9.980350e-01
4.032070e+03,9.971350e-01
4.032090e+03,9.967740e-01
4.032110e+03,9.965260e-01
4.032120e+03,9.965880e-01
4.032140e+03,9.971970e-01
4.032150e+03,9.972680e-01
4.032160e+03,9.970460e-01
4.032180e+03,9.962420e-01
4.032190e+03,9.963400e-01
4.032220e+03,9.982110e-01
4.032240e+03,9.989220e-01
4.032280e+03,9.994450e-01
4.032370e+03,9.996070e-01
4.032420e+03,9.993040e-01
4.032470e+03,9.981750e-01
4.032490e+03,9.979630e-01
4.032500e+03,9.980380e-01
4.032540e+03,9.991610e-01
4.032580e+03,9.992920e-01
4.032610e+03,9.987770e-01
4.032640e+03,9.975930e-01
4.032650e+03,9.976430e-01
4.032680e+03,9.988920e-01
4.032710e+03,9.994670e-01
4.032790e+03,9.998240e-01
4.034850e+03,9.999740e-01
4.153420e+03,9.999990e-01
4.257960e+03,9.999010e-01
4.259990e+03,9.999220e-01
4.263740e+03,9.999790e-01
4.619050e+03,9.999000e-01
4.619760e+03,9.999050e-01
4.620700e+03,9.998970e-01
4.624110e+03,9.998940e-01
4.625320e+03,9.999050e-01
4.627690e+03,9.998800e-01
4.628670e+03,9.999100e-01
4.630870e+03,9.999100e-01
4.631130e+03,9.998670e-01
4.631850e+03,9.999080e-01
4.632600e+03,9.999730e-01
4.633020e+03,9.999650e-01
4.633500e+03,9.999530e-01
4.633940e+03,9.998560e-01
