T,v
4.402320e+03,7.751800e-01
4.402350e+03,8.963230e-01
4.402370e+03,9.408640e-01
4.402400e+03,9.698200e-01
4.402490e+03,9.911380e-01
4.402790e+03,9.916720e-01
4.402850e+03,9.834480e-01
4.402950e+03,9.961730e-01
4.403220e+03,9.858050e-01
4.403280e+03,9.616620e-01
4.403300e+03,9.385670e-01
4.403320e+03,8.923580e-01
4.403350e+03,7.711180e-01
4.403360e+03,7.616740e-01
4.403370e+03,7.874510e-01
4.403390e+03,8.687040e-01
4.403410e+03,9.238280e-01
4.403440e+03,9.632930e-01
4.403500e+03,9.862690e-01
4.403810e+03,9.963320e-01
4.403940e+03,9.848740e-01
4.404060e+03,9.958420e-01
4.404260e+03,9.842140e-01
4.404310e+03,9.631940e-01
4.404340e+03,9.236300e-01
4.404360e+03,8.633530e-01
4.404380e+03,7.815530e-01
4.404390e+03,7.692060e-01
4.404400e+03,7.921190e-01
4.404420e+03,8.707340e-01
4.404440e+03,9.191760e-01
4.404480e+03,9.652310e-01
4.404540e+03,9.870620e-01
4.404870e+03,9.958890e-01
4.404970e+03,9.854950e-01
4.405100e+03,9.956300e-01
4.405280e+03,9.834800e-01
4.405330e+03,9.606920e-01
4.405350e+03,9.369620e-01
4.405370e+03,8.897880e-01
4.405400e+03,7.773530e-01
4.405410e+03,7.753960e-01
4.405420e+03,8.046100e-01
4.405440e+03,8.795440e-01
4.405460e+03,9.258860e-01
4.405490e+03,9.629470e-01
4.405550e+03,9.864040e-01
4.405850e+03,9.959840e-01
4.405950e+03,9.874310e-01
4.406110e+03,9.956730e-01
4.406290e+03,9.819280e-01
4.406340e+03,9.544740e-01
4.406360e+03,9.244940e-01
4.406380e+03,8.658740e-01
4.406400e+03,7.867860e-01
4.406410e+03,7.727880e-01
4.406420e+03,7.929720e-01
4.406440e+03,8.738110e-01
4.406460e+03,9.287290e-01
4.406490e+03,9.650060e-01
4.406560e+03,9.880930e-01
4.406820e+03,9.929300e-01
4.406890e+03,9.920460e-01
4.407210e+03,9.913840e-01
4.407290e+03,9.719510e-01
4.407340e+03,9.421920e-01
4.407360e+03,9.046840e-01
4.407390e+03,8.009200e-01
4.407400e+03,7.882770e-01
4.407410e+03,8.073070e-01
4.407430e+03,8.819380e-01
4.407450e+03,9.327470e-01
4.407480e+03,9.664770e-01
4.407560e+03,9.895260e-01
4.407780e+03,9.949590e-01
4.408110e+03,9.915260e-01
4.408260e+03,9.818500e-01
4.408310e+03,9.542950e-01
4.408330e+03,9.237550e-01
4.408350e+03,8.660280e-01
4.408370e+03,8.021450e-01
4.408380e+03,8.019940e-01
4.408400e+03,8.656390e-01
4.408420e+03,9.234330e-01
4.408450e+03,9.630340e-01
4.408510e+03,9.830980e-01
4.408750e+03,9.968550e-01
4.409190e+03,9.886250e-01
4.409250e+03,9.713710e-01
4.409280e+03,9.434900e-01
4.409300e+03,9.049190e-01
4.409330e+03,8.155310e-01
4.409340e+03,8.105320e-01
4.409350e+03,8.319180e-01
4.409370e+03,8.980670e-01
4.409390e+03,9.412460e-01
4.409420e+03,9.703800e-01
4.409500e+03,9.905030e-01
4.409980e+03,9.937660e-01
4.410160e+03,9.861670e-01
4.410210e+03,9.674110e-01
4.410240e+03,9.330980e-01
4.410260e+03,8.841310e-01
4.410280e+03,8.287120e-01
4.410290e+03,8.265740e-01
4.410310e+03,8.781400e-01
4.410330e+03,9.280140e-01
4.410360e+03,9.652040e-01
4.410420e+03,9.875830e-01
4.410800e+03,9.973480e-01
4.411100e+03,9.863800e-01
4.411150e+03,9.668120e-01
4.411180e+03,9.294380e-01
4.411210e+03,8.527640e-01
4.411220e+03,8.405560e-01
4.411230e+03,8.507130e-01
4.411260e+03,9.271330e-01
4.411290e+03,9.660140e-01
4.411350e+03,9.880210e-01
4.411760e+03,9.964330e-01
4.412010e+03,9.884830e-01
4.412070e+03,9.706500e-01
4.412100e+03,9.387880e-01
4.412130e+03,8.723750e-01
4.412140e+03,8.605740e-01
4.412150e+03,8.680820e-01
4.412180e+03,9.346990e-01
4.412210e+03,9.691980e-01
4.412290e+03,9.911080e-01
4.412850e+03,9.950310e-01
4.412960e+03,9.820460e-01
4.413000e+03,9.560050e-01
4.413040e+03,8.859790e-01
4.413050e+03,8.809150e-01
4.413070e+03,9.120270e-01
4.413100e+03,9.603360e-01
4.413150e+03,9.860010e-01
4.413420e+03,9.978650e-01
4.413830e+03,9.897900e-01
4.413890e+03,9.665460e-01
4.413940e+03,9.024730e-01
4.413960e+03,9.217740e-01
4.413990e+03,9.639760e-01
4.414040e+03,9.875840e-01
4.414340e+03,9.984500e-01
4.414720e+03,9.908120e-01
4.414770e+03,9.740580e-01
4.414820e+03,9.260380e-01
4.414840e+03,9.411510e-01
4.414880e+03,9.787530e-01
4.414970e+03,9.952310e-01
4.415580e+03,9.937010e-01
4.415650e+03,9.742000e-01
4.415690e+03,9.505540e-01
4.415750e+03,9.868440e-01
4.415940e+03,9.985260e-01
4.416480e+03,9.922100e-01
4.416540e+03,9.758380e-01
4.416640e+03,9.959510e-01
4.418120e+03,9.945930e-01
4.418210e+03,9.767610e-01
4.418300e+03,9.963960e-01
4.418910e+03,9.936210e-01
4.418970e+03,9.768010e-01
4.419010e+03,9.496120e-01
4.419080e+03,9.880480e-01
4.419310e+03,9.985220e-01
4.419710e+03,9.902490e-01
4.419760e+03,9.716190e-01
4.419800e+03,9.284530e-01
4.419820e+03,9.325050e-01
4.419860e+03,9.745240e-01
4.419940e+03,9.937280e-01
4.420140e+03,9.980970e-01
4.420480e+03,9.896150e-01
4.420540e+03,9.654360e-01
4.420580e+03,9.089340e-01
4.420590e+03,9.017410e-01
4.420610e+03,9.229590e-01
4.420640e+03,9.646020e-01
4.420690e+03,9.875000e-01
4.420990e+03,9.975830e-01
4.421250e+03,9.871510e-01
4.421300e+03,9.660490e-01
4.421330e+03,9.253380e-01
4.421350e+03,8.856950e-01
4.421360e+03,8.789620e-01
4.421370e+03,8.887260e-01
4.421400e+03,9.459650e-01
4.421430e+03,9.741020e-01
4.421520e+03,9.929890e-01
4.421960e+03,9.916980e-01
4.422040e+03,9.722220e-01
4.422070e+03,9.427750e-01
4.422110e+03,8.599750e-01
4.422120e+03,8.612560e-01
4.422160e+03,9.445970e-01
4.422190e+03,9.727420e-01
4.422280e+03,9.923240e-01
4.422690e+03,9.916480e-01
4.422770e+03,9.748780e-01
4.422800e+03,9.513000e-01
4.422820e+03,9.167930e-01
4.422850e+03,8.414920e-01
4.422860e+03,8.413000e-01
4.422900e+03,9.364730e-01
4.422930e+03,9.691360e-01
4.423010e+03,9.906160e-01
4.423400e+03,9.920830e-01
4.423490e+03,9.759790e-01
4.423530e+03,9.431740e-01
4.423550e+03,9.020220e-01
4.423570e+03,8.405190e-01
4.423580e+03,8.219120e-01
4.423590e+03,8.282440e-01
4.423620e+03,9.143360e-01
4.423640e+03,9.496590e-01
4.423680e+03,9.779500e-01
4.423810e+03,9.940570e-01
4.424150e+03,9.879740e-01
4.424220e+03,9.646180e-01
4.424250e+03,9.271550e-01
4.424270e+03,8.729530e-01
4.424290e+03,8.106350e-01
4.424300e+03,8.078380e-01
4.424310e+03,8.314600e-01
4.424330e+03,8.984680e-01
4.424350e+03,9.411100e-01
4.424380e+03,9.698550e-01
4.424470e+03,9.907350e-01
4.424820e+03,9.905030e-01
4.424900e+03,9.743530e-01
4.424930e+03,9.531190e-01
4.424950e+03,9.222720e-01
4.424970e+03,8.638900e-01
4.424990e+03,7.972010e-01
4.425000e+03,7.951590e-01
4.425010e+03,8.214360e-01
4.425030e+03,8.933720e-01
4.425050e+03,9.383340e-01
4.425080e+03,9.684450e-01
4.425160e+03,9.893620e-01
4.425500e+03,9.905660e-01
4.425590e+03,9.714250e-01
4.425620e+03,9.465450e-01
4.425640e+03,9.096390e-01
4.425660e+03,8.417020e-01
4.425670e+03,8.029030e-01
4.425680e+03,7.816850e-01
4.425690e+03,7.928360e-01
4.425720e+03,9.006900e-01
4.425740e+03,9.419900e-01
4.425780e+03,9.745210e-01
4.425890e+03,9.920370e-01
4.426200e+03,9.873770e-01
4.426270e+03,9.656910e-01
4.426300e+03,9.322940e-01
4.426320e+03,8.817640e-01
4.426340e+03,8.011040e-01
4.426350e+03,7.734320e-01
4.426360e+03,7.787440e-01
4.426390e+03,8.914080e-01
4.426410e+03,9.372010e-01
4.426440e+03,9.675320e-01
4.426520e+03,9.887680e-01
4.426830e+03,9.899180e-01
4.426920e+03,9.699230e-01
4.426950e+03,9.434720e-01
4.426970e+03,9.037630e-01
4.426990e+03,8.297390e-01
4.427000e+03,7.875190e-01
4.427010e+03,7.654190e-01
4.427020e+03,7.793660e-01
4.427050e+03,8.967730e-01
4.427070e+03,9.399610e-01
4.427100e+03,9.685220e-01
4.427190e+03,9.896960e-01
4.427490e+03,9.884200e-01
4.427570e+03,9.662730e-01
4.427600e+03,9.340510e-01
4.427620e+03,8.847090e-01
4.427640e+03,8.007900e-01
4.427650e+03,7.667190e-01
4.427660e+03,7.657730e-01
4.427670e+03,7.986790e-01
4.427690e+03,8.830010e-01
4.427710e+03,9.331650e-01
4.427740e+03,9.659140e-01
4.427820e+03,9.882950e-01
4.428110e+03,9.892640e-01
4.428190e+03,9.719940e-01
4.428220e+03,9.487490e-01
4.428240e+03,9.140980e-01
4.428250e+03,8.851780e-01
4.428280e+03,7.639840e-01
4.428290e+03,7.615990e-01
4.428300e+03,7.945950e-01
4.428320e+03,8.810480e-01
4.428340e+03,9.323730e-01
4.428370e+03,9.656330e-01
4.428440e+03,9.870290e-01
4.428720e+03,9.899030e-01
4.428810e+03,9.707430e-01
4.428840e+03,9.453160e-01
4.428860e+03,9.066760e-01
4.428870e+03,8.744490e-01
4.428890e+03,7.860700e-01
4.428900e+03,7.586960e-01
4.428910e+03,7.697070e-01
4.428940e+03,8.933350e-01
4.428960e+03,9.387690e-01
4.428990e+03,9.682020e-01
4.429070e+03,9.886240e-01
4.429340e+03,9.884890e-01
4.429420e+03,9.668580e-01
4.429450e+03,9.345940e-01
4.429470e+03,8.840850e-01
4.429490e+03,7.972470e-01
4.429500e+03,7.637570e-01
4.429510e+03,7.666030e-01
4.429540e+03,8.888180e-01
4.429560e+03,9.369130e-01
4.429590e+03,9.677150e-01
4.429670e+03,9.886070e-01
4.429930e+03,9.885630e-01
4.430010e+03,9.668850e-01
4.430040e+03,9.340570e-01
4.430060e+03,8.822570e-01
4.430080e+03,7.949390e-01
4.430090e+03,7.645670e-01
4.430100e+03,7.721550e-01
4.430130e+03,8.947280e-01
4.430150e+03,9.401340e-01
4.430180e+03,9.691320e-01
4.430270e+03,9.897370e-01
4.430520e+03,9.871470e-01
4.430590e+03,9.643600e-01
4.430620e+03,9.260770e-01
4.430630e+03,9.008400e-01
4.430660e+03,7.793290e-01
4.430670e+03,7.676770e-01
4.430680e+03,7.949520e-01
4.430700e+03,8.819350e-01
4.430720e+03,9.343840e-01
4.430750e+03,9.673260e-01
4.430830e+03,9.887460e-01
4.431080e+03,9.876930e-01
4.431150e+03,9.664900e-01
4.431180e+03,9.309810e-01
4.431200e+03,8.740380e-01
4.431220e+03,7.890690e-01
4.431230e+03,7.736400e-01
4.431240e+03,7.972210e-01
4.431260e+03,8.826040e-01
4.431280e+03,9.352070e-01
4.431310e+03,9.680010e-01
4.431390e+03,9.890150e-01
4.431630e+03,9.878450e-01
4.431700e+03,9.660430e-01
4.431730e+03,9.282350e-01
4.431740e+03,9.029780e-01
4.431770e+03,7.883930e-01
4.431780e+03,7.854930e-01
4.431790e+03,8.177660e-01
4.431810e+03,8.985230e-01
4.431830e+03,9.434750e-01
4.431860e+03,9.714230e-01
4.431950e+03,9.904730e-01
4.432180e+03,9.860360e-01
4.432240e+03,9.622190e-01
4.432260e+03,9.369750e-01
4.432280e+03,8.838650e-01
4.432300e+03,8.040830e-01
4.432310e+03,7.909280e-01
4.432320e+03,8.149050e-01
4.432340e+03,8.949180e-01
4.432360e+03,9.423280e-01
4.432390e+03,9.714480e-01
4.432480e+03,9.906780e-01
4.432700e+03,9.865970e-01
4.432760e+03,9.635630e-01
4.432780e+03,9.388480e-01
4.432800e+03,8.866050e-01
4.432820e+03,8.106670e-01
4.432830e+03,8.014730e-01
4.432840e+03,8.274690e-01
4.432860e+03,9.036410e-01
4.432880e+03,9.470390e-01
4.432910e+03,9.735760e-01
4.433000e+03,9.911540e-01
4.433210e+03,9.866980e-01
4.433260e+03,9.698540e-01
4.433290e+03,9.345890e-01
4.433310e+03,8.771920e-01
4.433320e+03,8.386070e-01
4.433330e+03,8.131160e-01
4.433340e+03,8.210720e-01
4.433370e+03,9.223020e-01
4.433390e+03,9.563830e-01
4.433430e+03,9.809980e-01
4.433590e+03,9.933800e-01
4.433730e+03,9.812000e-01
4.433770e+03,9.556440e-01
4.433790e+03,9.195030e-01
4.433820e+03,8.251070e-01
4.433830e+03,8.286290e-01
4.433860e+03,9.245550e-01
4.433880e+03,9.580030e-01
4.433920e+03,9.818830e-01
4.434080e+03,9.935110e-01
4.434210e+03,9.818710e-01
4.434250e+03,9.562410e-01
4.434270e+03,9.194130e-01
4.434290e+03,8.546260e-01
4.434300e+03,8.347050e-01
