T,v
4.049880e+03,9.244430e-01
4.049920e+03,9.725400e-01
4.049980e+03,9.913100e-01
4.050250e+03,9.921320e-01
4.050320e+03,9.870130e-01
4.050350e+03,9.790700e-01
4.050430e+03,9.917460e-01
4.050520e+03,9.714870e-01
4.050540e+03,9.497990e-01
4.050560e+03,8.945690e-01
4.050570e+03,8.655140e-01
4.050580e+03,8.653730e-01
4.050610e+03,9.508740e-01
4.050640e+03,9.810750e-01
4.050730e+03,9.939540e-01
4.050780e+03,9.859080e-01
4.050860e+03,9.960370e-01
4.051040e+03,9.955030e-01
4.051770e+03,9.934160e-01
4.051820e+03,9.849730e-01
4.051840e+03,9.792380e-01
4.051900e+03,9.957740e-01
4.051970e+03,9.875160e-01
4.051990e+03,9.794970e-01
4.052030e+03,9.897410e-01
4.052140e+03,9.917610e-01
4.052190e+03,9.770720e-01
4.052220e+03,9.730020e-01
4.052280e+03,9.886210e-01
4.052400e+03,9.944760e-01
4.052430e+03,9.893080e-01
4.052560e+03,9.969140e-01
4.053130e+03,9.945460e-01
4.053740e+03,9.944110e-01
4.053770e+03,9.824840e-01
4.053830e+03,9.980380e-01
4.054980e+03,9.949130e-01
4.055040e+03,9.964240e-01
4.055160e+03,9.934670e-01
4.055200e+03,9.771780e-01
4.055250e+03,9.930510e-01
4.055310e+03,9.804670e-01
4.055390e+03,9.922450e-01
4.055590e+03,9.936550e-01
4.055630e+03,9.894010e-01
4.055740e+03,9.980510e-01
4.055830e+03,9.876250e-01
4.055870e+03,9.935080e-01
4.056110e+03,9.954110e-01
4.056150e+03,9.926840e-01
4.056480e+03,9.976440e-01
4.056550e+03,9.869640e-01
4.056580e+03,9.674640e-01
4.056630e+03,9.930790e-01
4.056810e+03,9.939320e-01
4.056870e+03,9.804410e-01
4.056970e+03,9.982800e-01
4.057710e+03,9.933170e-01
4.057750e+03,9.826530e-01
4.057870e+03,9.943550e-01
4.057920e+03,9.857800e-01
4.057970e+03,9.874290e-01
4.058000e+03,9.612170e-01
4.058010e+03,9.505360e-01
4.058030e+03,9.668620e-01
4.058060e+03,9.832790e-01
4.058110e+03,9.765760e-01
4.058170e+03,9.959300e-01
4.058540e+03,9.919500e-01
4.058570e+03,9.774480e-01
4.058600e+03,9.221820e-01
4.058610e+03,9.279250e-01
4.058630e+03,9.679530e-01
4.058660e+03,9.822290e-01
4.058700e+03,9.824090e-01
4.058780e+03,9.966530e-01
4.058940e+03,9.912630e-01
4.059000e+03,9.652780e-01
4.059040e+03,9.835650e-01
4.059090e+03,9.720870e-01
4.059130e+03,9.894190e-01
4.059210e+03,9.826350e-01
4.059270e+03,9.956350e-01
4.059390e+03,9.928710e-01
4.059420e+03,9.873300e-01
4.059490e+03,9.948680e-01
4.059590e+03,9.905200e-01
4.059620e+03,9.847790e-01
4.059690e+03,9.939840e-01
4.059780e+03,9.730160e-01
4.059830e+03,9.926610e-01
4.059890e+03,9.856550e-01
4.059930e+03,9.536930e-01
4.059960e+03,9.704270e-01
4.059990e+03,9.683820e-01
4.060000e+03,1.000000e+00
4.060010e+03,9.675290e-01
4.060030e+03,9.583390e-01
4.060060e+03,9.797650e-01
4.060090e+03,9.710600e-01
4.060110e+03,9.563560e-01
4.060160e+03,9.902130e-01
4.060400e+03,9.964610e-01
4.060470e+03,9.848910e-01
4.060500e+03,9.729610e-01
4.060540e+03,9.935270e-01
4.060640e+03,9.928800e-01
4.060910e+03,9.962020e-01
4.061410e+03,9.940890e-01
4.061470e+03,9.951940e-01
4.061980e+03,9.936250e-01
4.062050e+03,9.726710e-01
4.062080e+03,9.361900e-01
4.062090e+03,9.387560e-01
4.062130e+03,9.811990e-01
4.062200e+03,9.935710e-01
4.062270e+03,9.823550e-01
4.062300e+03,9.682780e-01
4.062320e+03,9.357120e-01
4.062330e+03,9.337260e-01
4.062360e+03,9.799940e-01
4.062420e+03,9.950030e-01
