T,v
5.368580e+03,8.787290e-01
5.368600e+03,9.054560e-01
5.368630e+03,9.542560e-01
5.368680e+03,9.819630e-01
5.368900e+03,9.956190e-01
5.370360e+03,9.932220e-01
5.370430e+03,9.784750e-01
5.370490e+03,9.952760e-01
5.371870e+03,9.918140e-01
5.371950e+03,9.936210e-01
5.372240e+03,9.882140e-01
5.372280e+03,9.660360e-01
5.372310e+03,9.648150e-01
5.372330e+03,9.357680e-01
5.372340e+03,9.350680e-01
5.372370e+03,9.774410e-01
5.372440e+03,9.907280e-01
5.372620e+03,9.802720e-01
5.372690e+03,9.505520e-01
5.372760e+03,9.701300e-01
5.372800e+03,9.506460e-01
5.372820e+03,9.385220e-01
5.372890e+03,9.796390e-01
5.373110e+03,9.869170e-01
5.373290e+03,9.727090e-01
5.373340e+03,9.392510e-01
5.373360e+03,9.296940e-01
5.373420e+03,9.616050e-01
5.373490e+03,9.547120e-01
5.373520e+03,9.299720e-01
5.373560e+03,8.473130e-01
5.373570e+03,8.466030e-01
5.373610e+03,9.245870e-01
5.373640e+03,9.456500e-01
5.373690e+03,9.450910e-01
5.373720e+03,9.235680e-01
5.373730e+03,9.053500e-01
5.373740e+03,8.727630e-01
5.373750e+03,8.166080e-01
5.373760e+03,7.469380e-01
5.373770e+03,7.165770e-01
5.373780e+03,7.528590e-01
5.373790e+03,8.170890e-01
5.373800e+03,8.681320e-01
5.373810e+03,8.976540e-01
5.373830e+03,9.217030e-01
5.373880e+03,9.272760e-01
5.373970e+03,8.942190e-01
5.374030e+03,8.426930e-01
5.374070e+03,7.780880e-01
5.374090e+03,7.264580e-01
5.374110e+03,6.527900e-01
5.374140e+03,5.261130e-01
5.374160e+03,4.678890e-01
5.374170e+03,4.312040e-01
5.374180e+03,3.831730e-01
5.374200e+03,2.584580e-01
5.374220e+03,1.251910e-01
5.374230e+03,7.220000e-02
5.374240e+03,3.601130e-02
5.374250e+03,1.632530e-02
5.374270e+03,5.430770e-03
5.374290e+03,1.142440e-02
5.374300e+03,2.516870e-02
5.374310e+03,5.362310e-02
5.374320e+03,1.000920e-01
5.374340e+03,2.330710e-01
5.374370e+03,4.427070e-01
5.374390e+03,5.537220e-01
5.374410e+03,6.393690e-01
5.374440e+03,7.309710e-01
5.374480e+03,8.078950e-01
5.374530e+03,8.616100e-01
5.374610e+03,9.107090e-01
5.374720e+03,9.344710e-01
5.374850e+03,9.360420e-01
5.374900e+03,9.151980e-01
5.374930e+03,8.768160e-01
5.374940e+03,8.513150e-01
5.374950e+03,8.116650e-01
5.374960e+03,7.466240e-01
5.374970e+03,6.386400e-01
5.374980e+03,4.873870e-01
5.374990e+03,3.696460e-01
5.375000e+03,3.770410e-01
5.375020e+03,6.172230e-01
5.375030e+03,6.910430e-01
5.375040e+03,7.200530e-01
5.375050e+03,7.194710e-01
5.375060e+03,6.987100e-01
5.375090e+03,5.946180e-01
5.375100e+03,5.842760e-01
5.375110e+03,6.008300e-01
5.375120e+03,6.396330e-01
5.375150e+03,7.815990e-01
5.375170e+03,8.448620e-01
5.375200e+03,8.979630e-01
5.375250e+03,9.361900e-01
5.375360e+03,9.597960e-01
5.375510e+03,9.551700e-01
5.375650e+03,9.661670e-01
5.376070e+03,9.429380e-01
5.376310e+03,8.990730e-01
5.376450e+03,8.415080e-01
5.376540e+03,7.733740e-01
5.376600e+03,6.997470e-01
5.376640e+03,6.238510e-01
5.376710e+03,4.679480e-01
5.376740e+03,3.724200e-01
5.376790e+03,1.850590e-01
5.376830e+03,5.824050e-02
5.376850e+03,1.929880e-02
5.376880e+03,8.386850e-04
5.377020e+03,5.192920e-03
5.377040e+03,2.610480e-02
5.377060e+03,7.090390e-02
5.377090e+03,1.725880e-01
5.377150e+03,3.952590e-01
5.377190e+03,5.121220e-01
5.377220e+03,5.742380e-01
5.377240e+03,5.932600e-01
5.377250e+03,5.886920e-01
5.377270e+03,5.645200e-01
5.377280e+03,5.851510e-01
5.377300e+03,6.701420e-01
5.377320e+03,7.242890e-01
5.377360e+03,7.809540e-01
5.377440e+03,8.435350e-01
5.377570e+03,8.981490e-01
5.377780e+03,9.416220e-01
5.378240e+03,9.747940e-01
5.379640e+03,9.937060e-01
5.379990e+03,9.942850e-01
5.380030e+03,9.974340e-01
5.380220e+03,9.867900e-01
5.380260e+03,9.664080e-01
5.380290e+03,9.320980e-01
5.380310e+03,9.338970e-01
5.380350e+03,9.755600e-01
5.380430e+03,9.937380e-01
5.382050e+03,9.917130e-01
5.382510e+03,9.888090e-01
5.382710e+03,9.865910e-01
5.382750e+03,9.826970e-01
5.382930e+03,9.842750e-01
5.383150e+03,9.605840e-01
5.383240e+03,9.258580e-01
5.383290e+03,8.803810e-01
5.383320e+03,8.293860e-01
5.383340e+03,7.761970e-01
5.383360e+03,6.976470e-01
5.383370e+03,6.451060e-01
5.383380e+03,5.817180e-01
5.383400e+03,4.225190e-01
5.383420e+03,2.536710e-01
5.383430e+03,1.929860e-01
5.383440e+03,1.609890e-01
5.383450e+03,1.602500e-01
5.383460e+03,1.907950e-01
5.383470e+03,2.502520e-01
5.383500e+03,5.029360e-01
5.383510e+03,5.781440e-01
5.383520e+03,6.419640e-01
5.383540e+03,7.383370e-01
5.383560e+03,8.032380e-01
5.383590e+03,8.643730e-01
5.383630e+03,9.097520e-01
5.383700e+03,9.470430e-01
5.383860e+03,9.733910e-01
5.384040e+03,9.731790e-01
5.384080e+03,9.578730e-01
5.384120e+03,9.229600e-01
5.384180e+03,9.688390e-01
5.384250e+03,9.744620e-01
5.384270e+03,9.651210e-01
5.384290e+03,9.360300e-01
5.384300e+03,9.392350e-01
5.384320e+03,9.682550e-01
5.384380e+03,9.799160e-01
5.384920e+03,9.626780e-01
5.385190e+03,9.266270e-01
5.385330e+03,8.802660e-01
5.385430e+03,8.146830e-01
5.385490e+03,7.487440e-01
5.385540e+03,6.611410e-01
5.385570e+03,5.777180e-01
5.385580e+03,5.349170e-01
5.385600e+03,4.307190e-01
5.385620e+03,4.069440e-01
5.385630e+03,3.832730e-01
5.385650e+03,3.071480e-01
5.385700e+03,8.759370e-02
5.385720e+03,2.941400e-02
5.385740e+03,4.589570e-03
5.385850e+03,2.540590e-03
5.385870e+03,2.086910e-02
5.385890e+03,7.146210e-02
5.385920e+03,1.964260e-01
5.385960e+03,3.782290e-01
5.385990e+03,4.923870e-01
5.386020e+03,5.824870e-01
5.386060e+03,6.710180e-01
5.386110e+03,7.506130e-01
5.386170e+03,8.114160e-01
5.386240e+03,8.488060e-01
5.386300e+03,8.518280e-01
5.386330e+03,8.333050e-01
5.386350e+03,8.039770e-01
5.386370e+03,7.486620e-01
5.386380e+03,7.065430e-01
5.386410e+03,5.434710e-01
5.386420e+03,5.160560e-01
5.386430e+03,5.251360e-01
5.386440e+03,5.675250e-01
5.386460e+03,6.883540e-01
5.386470e+03,7.409440e-01
5.386490e+03,8.156210e-01
5.386510e+03,8.604400e-01
5.386550e+03,9.066640e-01
5.386630e+03,9.419500e-01
5.386850e+03,9.693200e-01
5.387450e+03,9.856160e-01
5.388020e+03,9.864160e-01
5.388080e+03,9.697730e-01
5.388120e+03,9.297650e-01
5.388140e+03,9.332840e-01
5.388180e+03,9.725580e-01
5.388270e+03,9.898920e-01
5.390110e+03,9.906860e-01
5.390210e+03,9.802950e-01
5.390280e+03,9.755040e-01
5.390340e+03,9.686340e-01
5.390430e+03,9.873700e-01
5.390500e+03,9.799710e-01
5.390520e+03,9.652830e-01
5.390530e+03,9.472770e-01
5.390550e+03,8.871100e-01
5.390560e+03,8.923280e-01
5.390580e+03,9.529410e-01
5.390600e+03,9.765800e-01
5.390680e+03,9.886280e-01
5.390750e+03,9.794560e-01
5.390780e+03,9.555140e-01
5.390820e+03,9.819240e-01
5.390940e+03,9.787290e-01
5.390990e+03,9.579000e-01
5.391020e+03,9.198840e-01
5.391040e+03,8.833640e-01
5.391050e+03,8.739630e-01
5.391060e+03,8.777090e-01
5.391100e+03,9.433520e-01
5.391140e+03,9.720690e-01
5.391260e+03,9.864950e-01
5.392260e+03,9.779380e-01
5.392640e+03,9.562560e-01
5.392710e+03,9.334920e-01
5.392750e+03,9.117440e-01
5.392830e+03,9.339300e-01
5.393030e+03,9.029850e-01
5.393160e+03,8.520670e-01
5.393250e+03,7.874230e-01
5.393320e+03,7.053030e-01
5.393370e+03,6.170080e-01
5.393410e+03,5.199370e-01
5.393450e+03,3.928810e-01
5.393530e+03,8.520250e-02
5.393550e+03,3.293840e-02
5.393570e+03,6.950310e-03
5.393660e+03,6.546010e-09
5.393720e+03,5.109310e-03
5.393740e+03,2.743390e-02
5.393760e+03,7.598560e-02
5.393790e+03,1.850610e-01
5.393840e+03,3.821170e-01
5.393880e+03,5.114050e-01
5.393920e+03,6.104760e-01
5.393970e+03,7.006040e-01
5.394040e+03,7.844840e-01
5.394130e+03,8.499480e-01
5.394280e+03,9.076870e-01
5.394520e+03,9.480590e-01
5.395060e+03,9.744450e-01
5.395520e+03,9.699240e-01
5.395550e+03,9.511020e-01
5.395590e+03,9.712310e-01
5.395930e+03,9.548000e-01
5.396110e+03,9.197580e-01
5.396210e+03,8.732350e-01
5.396280e+03,8.094860e-01
5.396330e+03,7.298450e-01
5.396360e+03,6.576780e-01
5.396390e+03,5.573490e-01
5.396420e+03,4.195640e-01
5.396470e+03,1.271160e-01
5.396480e+03,7.805800e-02
5.396490e+03,4.103440e-02
5.396500e+03,1.774170e-02
5.396520e+03,1.882320e-03
5.396570e+03,2.696350e-03
5.396590e+03,2.327170e-02
5.396600e+03,5.061590e-02
5.396610e+03,9.154970e-02
5.396630e+03,2.021750e-01
5.396660e+03,3.816460e-01
5.396690e+03,5.291570e-01
5.396720e+03,6.377390e-01
5.396750e+03,7.158980e-01
5.396790e+03,7.879430e-01
5.396850e+03,8.547930e-01
5.396940e+03,9.086390e-01
5.397090e+03,9.491980e-01
5.397420e+03,9.783330e-01
5.398440e+03,9.924610e-01
5.400010e+03,9.952100e-01
5.401780e+03,9.915890e-01
5.401920e+03,9.738370e-01
5.401960e+03,9.515290e-01
5.401990e+03,9.078310e-01
5.402030e+03,7.950130e-01
5.402040e+03,7.850310e-01
5.402050e+03,7.962380e-01
5.402080e+03,8.843530e-01
5.402100e+03,9.228820e-01
5.402130e+03,9.473080e-01
5.402170e+03,9.483980e-01
5.402200e+03,9.276800e-01
5.402230e+03,8.741990e-01
5.402250e+03,8.299000e-01
5.402260e+03,8.215020e-01
5.402270e+03,8.290420e-01
5.402310e+03,9.171620e-01
5.402340e+03,9.522320e-01
5.402410e+03,9.799170e-01
5.402640e+03,9.876480e-01
5.402770e+03,9.862230e-01
5.402930e+03,9.732870e-01
5.402990e+03,9.464510e-01
5.403020e+03,9.094460e-01
5.403040e+03,8.605050e-01
5.403070e+03,7.376890e-01
5.403080e+03,7.064740e-01
5.403090e+03,7.013020e-01
5.403100e+03,7.246710e-01
5.403130e+03,8.478590e-01
5.403150e+03,9.012430e-01
5.403180e+03,9.411490e-01
5.403240e+03,9.680820e-01
5.403410e+03,9.744690e-01
5.403560e+03,9.542030e-01
5.403590e+03,9.324450e-01
5.403640e+03,9.307590e-01
5.403690e+03,8.972380e-01
5.403710e+03,8.702690e-01
5.403740e+03,7.957110e-01
5.403760e+03,7.873860e-01
5.403780e+03,7.439510e-01
5.403800e+03,6.680660e-01
5.403810e+03,6.170520e-01
5.403820e+03,5.556980e-01
5.403830e+03,4.830730e-01
5.403850e+03,3.083190e-01
5.403860e+03,2.172080e-01
5.403870e+03,1.383340e-01
5.403880e+03,8.283990e-02
5.403890e+03,5.340170e-02
5.403900e+03,4.525940e-02
5.403910e+03,5.549670e-02
5.403920e+03,8.764560e-02
5.403930e+03,1.460750e-01
5.403940e+03,2.270150e-01
5.403960e+03,4.096860e-01
5.403970e+03,4.923920e-01
5.403980e+03,5.641460e-01
5.404000e+03,6.755910e-01
5.404020e+03,7.531010e-01
5.404050e+03,8.283580e-01
5.404090e+03,8.860170e-01
5.404150e+03,9.302580e-01
5.404270e+03,9.646700e-01
5.404410e+03,9.742200e-01
5.404450e+03,9.692840e-01
5.404560e+03,9.860450e-01
5.405040e+03,9.845520e-01
5.405170e+03,9.600100e-01
5.405210e+03,9.274260e-01
5.405230e+03,8.923640e-01
5.405250e+03,8.332190e-01
5.405270e+03,7.549300e-01
5.405280e+03,7.262820e-01
5.405290e+03,7.197710e-01
5.405300e+03,7.384170e-01
5.405330e+03,8.508390e-01
5.405350e+03,9.035390e-01
5.405380e+03,9.447910e-01
5.405440e+03,9.745050e-01
5.405640e+03,9.913890e-01
5.407040e+03,9.871380e-01
5.407260e+03,9.661320e-01
5.407340e+03,9.315710e-01
5.407380e+03,8.860640e-01
5.407400e+03,8.443570e-01
5.407420e+03,7.779440e-01
5.407430e+03,7.309910e-01
5.407440e+03,6.726440e-01
5.407470e+03,4.573180e-01
5.407480e+03,4.092220e-01
5.407490e+03,3.970330e-01
5.407500e+03,4.243730e-01
5.407510e+03,4.829090e-01
5.407530e+03,6.299420e-01
5.407540e+03,6.941740e-01
5.407550e+03,7.465460e-01
5.407570e+03,8.192360e-01
5.407590e+03,8.602250e-01
5.407690e+03,9.474150e-01
5.407780e+03,9.714700e-01
5.408180e+03,9.830820e-01
5.408370e+03,9.785250e-01
5.408740e+03,9.594710e-01
5.408850e+03,9.340240e-01
5.408950e+03,9.052740e-01
5.408990e+03,8.667910e-01
5.409020e+03,8.231420e-01
5.409050e+03,8.229790e-01
5.409080e+03,8.162430e-01
5.409130e+03,7.655240e-01
5.409160e+03,7.095100e-01
5.409190e+03,6.241760e-01
5.409210e+03,5.459430e-01
5.409230e+03,4.464380e-01
5.409260e+03,2.580760e-01
5.409280e+03,1.275150e-01
5.409290e+03,7.421790e-02
5.409300e+03,3.593360e-02
5.409310e+03,1.398000e-02
5.409330e+03,1.461140e-03
5.409370e+03,4.808000e-03
5.409380e+03,1.479960e-02
5.409390e+03,3.757720e-02
5.409400e+03,7.673760e-02
5.409420e+03,1.942060e-01
5.409450e+03,3.909730e-01
5.409470e+03,5.011720e-01
5.409490e+03,5.894600e-01
5.409520e+03,6.871600e-01
5.409550e+03,7.548140e-01
5.409600e+03,8.267400e-01
5.409670e+03,8.816830e-01
5.409780e+03,9.214110e-01
5.409970e+03,9.415900e-01
5.410210e+03,9.285290e-01
5.410350e+03,8.927360e-01
5.410430e+03,8.436950e-01
5.410480e+03,7.871250e-01
5.410520e+03,7.117720e-01
5.410550e+03,6.257570e-01
5.410570e+03,5.500450e-01
5.410590e+03,4.516900e-01
5.410610e+03,3.287670e-01
5.410640e+03,1.268130e-01
5.410650e+03,7.318030e-02
5.410660e+03,3.566280e-02
5.410670e+03,1.479230e-02
5.410700e+03,2.483350e-03
5.410720e+03,9.326630e-03
5.410730e+03,2.341830e-02
5.410740e+03,5.190600e-02
5.410750e+03,9.670010e-02
5.410790e+03,3.444790e-01
5.410810e+03,4.492110e-01
5.410830e+03,5.276430e-01
5.410850e+03,5.827050e-01
5.410880e+03,6.303750e-01
5.410910e+03,6.446190e-01
5.410940e+03,6.291500e-01
5.410970e+03,5.816860e-01
5.410990e+03,5.285680e-01
5.411010e+03,4.544800e-01
5.411030e+03,3.569750e-01
5.411070e+03,1.194700e-01
5.411080e+03,7.044300e-02
5.411090e+03,3.511750e-02
5.411100e+03,1.458580e-02
5.411130e+03,1.322760e-03
5.411160e+03,9.066370e-03
5.411170e+03,2.360790e-02
5.411180e+03,5.203020e-02
5.411190e+03,9.575570e-02
5.411220e+03,2.782800e-01
5.411240e+03,3.969880e-01
5.411260e+03,4.924160e-01
5.411280e+03,5.604130e-01
5.411300e+03,5.987190e-01
5.411340e+03,6.229710e-01
5.411360e+03,6.761910e-01
5.411390e+03,7.653300e-01
5.411420e+03,8.198900e-01
5.411470e+03,8.696280e-01
5.411570e+03,9.164270e-01
5.411770e+03,9.513340e-01
5.412230e+03,9.682340e-01
5.412820e+03,9.513910e-01
5.413090e+03,9.155880e-01
5.413230e+03,8.685280e-01
5.413310e+03,8.133780e-01
5.413360e+03,7.519630e-01
5.413390e+03,6.943000e-01
5.413420e+03,6.078390e-01
5.413440e+03,5.248660e-01
5.413460e+03,4.135650e-01
5.413500e+03,1.327120e-01
5.413510e+03,8.104090e-02
5.413520e+03,4.918420e-02
5.413530e+03,3.497130e-02
5.413540e+03,3.423490e-02
5.413550e+03,4.628160e-02
5.413560e+03,7.373090e-02
5.413570e+03,1.172480e-01
5.413600e+03,2.810240e-01
5.413620e+03,3.584270e-01
5.413640e+03,3.978110e-01
5.413660e+03,4.062480e-01
5.413680e+03,3.908910e-01
5.413710e+03,3.337920e-01
5.413750e+03,2.127260e-01
5.413790e+03,7.935740e-02
5.413810e+03,3.143870e-02
5.413830e+03,6.889760e-03
5.413920e+03,9.466750e-10
5.413980e+03,2.887380e-03
5.414000e+03,1.921610e-02
5.414020e+03,5.974390e-02
5.414050e+03,1.582240e-01
5.414140e+03,4.777980e-01
5.414180e+03,5.835770e-01
5.414230e+03,6.784540e-01
5.414290e+03,7.570070e-01
5.414380e+03,8.308740e-01
5.414500e+03,8.853580e-01
5.414580e+03,8.970800e-01
5.414610e+03,8.922390e-01
5.414680e+03,9.256930e-01
5.414960e+03,9.561330e-01
5.415260e+03,9.561020e-01
5.415370e+03,9.339480e-01
5.415430e+03,8.942940e-01
5.415460e+03,8.512680e-01
5.415480e+03,8.034720e-01
5.415500e+03,7.286290e-01
5.415510e+03,6.764620e-01
5.415520e+03,6.121830e-01
5.415550e+03,3.718490e-01
5.415560e+03,3.109520e-01
5.415570e+03,2.835200e-01
5.415580e+03,2.957270e-01
5.415590e+03,3.449190e-01
5.415620e+03,5.845500e-01
5.415630e+03,6.540700e-01
5.415640e+03,7.112330e-01
5.415660e+03,7.938400e-01
5.415680e+03,8.467200e-01
5.415710e+03,8.943840e-01
5.415760e+03,9.338320e-01
5.415870e+03,9.656650e-01
5.415990e+03,9.727210e-01
5.416020e+03,9.511650e-01
5.416050e+03,9.756860e-01
5.416190e+03,9.765480e-01
5.416250e+03,9.506440e-01
5.416290e+03,9.777870e-01
5.416420e+03,9.848780e-01
5.416480e+03,9.815680e-01
5.416760e+03,9.918520e-01
5.417480e+03,9.862680e-01
5.417590e+03,9.588260e-01
5.417620e+03,9.316120e-01
5.417650e+03,8.677140e-01
5.417670e+03,8.208580e-01
5.417680e+03,8.168250e-01
5.417690e+03,8.307630e-01
5.417730e+03,9.263800e-01
5.417760e+03,9.597320e-01
5.417830e+03,9.837600e-01
5.418240e+03,9.957070e-01
5.419990e+03,9.943470e-01
5.420000e+03,1.000000e+00
5.420080e+03,9.766640e-01
5.420170e+03,9.921670e-01
5.421080e+03,9.984120e-01
5.421330e+03,9.909460e-01
5.422030e+03,9.967520e-01
5.422210e+03,9.899230e-01
5.422250e+03,9.700900e-01
5.422310e+03,9.915950e-01
5.422600e+03,9.818200e-01
5.422700e+03,9.559650e-01
5.422740e+03,9.263060e-01
5.422770e+03,8.797840e-01
5.422790e+03,8.227850e-01
5.422800e+03,7.809750e-01
5.422810e+03,7.273270e-01
5.422840e+03,5.163070e-01
5.422850e+03,4.698020e-01
5.422860e+03,4.635360e-01
5.422870e+03,4.998820e-01
5.422900e+03,7.098330e-01
5.422910e+03,7.670570e-01
5.422920e+03,8.119960e-01
5.422940e+03,8.733280e-01
5.422970e+03,9.231070e-01
5.423020e+03,9.592580e-01
5.423140e+03,9.842480e-01
5.423660e+03,9.931300e-01
5.423890e+03,9.826320e-01
5.424090e+03,9.785870e-01
5.424180e+03,9.507530e-01
5.424220e+03,9.107100e-01
5.424240e+03,8.695770e-01
5.424250e+03,8.384680e-01
5.424260e+03,7.966800e-01
5.424270e+03,7.408220e-01
5.424280e+03,6.687090e-01
5.424300e+03,5.027960e-01
5.424310e+03,4.522610e-01
5.424320e+03,4.537370e-01
5.424330e+03,5.065180e-01
5.424350e+03,6.724040e-01
5.424360e+03,7.432950e-01
5.424370e+03,7.978780e-01
5.424380e+03,8.384740e-01
5.424400e+03,8.905780e-01
5.424430e+03,9.273830e-01
5.424490e+03,9.460190e-01
5.424550e+03,9.763040e-01
5.424780e+03,9.920390e-01
5.426000e+03,9.893150e-01
5.426030e+03,9.850170e-01
5.426230e+03,9.892070e-01
5.426690e+03,9.695290e-01
5.426830e+03,9.395880e-01
5.426900e+03,8.980260e-01
5.426940e+03,8.488330e-01
5.426970e+03,7.833470e-01
5.426990e+03,7.142150e-01
5.427000e+03,6.679790e-01
5.427010e+03,6.116120e-01
5.427020e+03,5.434090e-01
5.427030e+03,4.625510e-01
5.427060e+03,1.860500e-01
5.427070e+03,1.201990e-01
5.427080e+03,8.400120e-02
5.427090e+03,7.565760e-02
5.427100e+03,9.353860e-02
5.427110e+03,1.403960e-01
5.427120e+03,2.154360e-01
5.427150e+03,4.907310e-01
5.427160e+03,5.661410e-01
5.427170e+03,6.288600e-01
5.427190e+03,7.215600e-01
5.427210e+03,7.812160e-01
5.427250e+03,8.538770e-01
5.427290e+03,8.910590e-01
5.427350e+03,9.068060e-01
5.427390e+03,8.929300e-01
5.427420e+03,8.549970e-01
5.427440e+03,7.989130e-01
5.427450e+03,7.547410e-01
5.427480e+03,5.761960e-01
5.427490e+03,5.502120e-01
5.427500e+03,5.681960e-01
5.427510e+03,6.214480e-01
5.427530e+03,7.484030e-01
5.427540e+03,7.969430e-01
5.427560e+03,8.605770e-01
5.427590e+03,9.075680e-01
5.427640e+03,9.376440e-01
5.427790e+03,9.545890e-01
5.428060e+03,9.352350e-01
5.428230e+03,8.942900e-01
5.428330e+03,8.432200e-01
5.428400e+03,7.805270e-01
5.428450e+03,7.102140e-01
5.428490e+03,6.287770e-01
5.428530e+03,5.140060e-01
5.428560e+03,3.996220e-01
5.428620e+03,1.186210e-01
5.428640e+03,4.542080e-02
5.428660e+03,8.353370e-03
5.428710e+03,8.885370e-08
5.428780e+03,3.326780e-03
5.428800e+03,2.744890e-02
5.428820e+03,8.819540e-02
5.428890e+03,4.017500e-01
5.428930e+03,5.491280e-01
5.428970e+03,6.540550e-01
5.429020e+03,7.423320e-01
5.429080e+03,8.099900e-01
5.429170e+03,8.689050e-01
5.429310e+03,9.129190e-01
5.429520e+03,9.323710e-01
5.429690e+03,9.177700e-01
5.429790e+03,8.820740e-01
5.429850e+03,8.336130e-01
5.429890e+03,7.815860e-01
5.429920e+03,7.201770e-01
5.429950e+03,6.266230e-01
5.429970e+03,5.382360e-01
5.429990e+03,4.230910e-01
5.430030e+03,1.359820e-01
5.430040e+03,7.669330e-02
5.430050e+03,3.568910e-02
5.430060e+03,1.375190e-02
5.430090e+03,2.248180e-03
5.430110e+03,1.112740e-02
5.430120e+03,2.972520e-02
5.430130e+03,6.666130e-02
5.430140e+03,1.227270e-01
5.430180e+03,4.113950e-01
5.430200e+03,5.304250e-01
5.430220e+03,6.223820e-01
5.430250e+03,7.204840e-01
5.430280e+03,7.860660e-01
5.430330e+03,8.535690e-01
5.430400e+03,9.044650e-01
5.430520e+03,9.444170e-01
5.430790e+03,9.737630e-01
5.431860e+03,9.898140e-01
5.432900e+03,9.789360e-01
5.433030e+03,9.618730e-01
5.433070e+03,9.377370e-01
5.433110e+03,8.863080e-01
5.433130e+03,8.988530e-01
5.433160e+03,9.282100e-01
5.433210e+03,9.300590e-01
5.433260e+03,9.033200e-01
5.433300e+03,8.544540e-01
5.433320e+03,8.117270e-01
5.433340e+03,7.466440e-01
5.433350e+03,7.016840e-01
5.433360e+03,6.456960e-01
5.433370e+03,5.767820e-01
5.433380e+03,4.944860e-01
5.433400e+03,3.097980e-01
5.433410e+03,2.333410e-01
5.433420e+03,1.875120e-01
5.433430e+03,1.789810e-01
5.433440e+03,2.085400e-01
5.433450e+03,2.727030e-01
5.433480e+03,5.411580e-01
5.433490e+03,6.159060e-01
5.433500e+03,6.772300e-01
5.433520e+03,7.661700e-01
5.433540e+03,8.235620e-01
5.433570e+03,8.756580e-01
5.433620e+03,9.187020e-01
5.433720e+03,9.496440e-01
5.433970e+03,9.571570e-01
5.434250e+03,9.303770e-01
5.434410e+03,8.868100e-01
5.434530e+03,8.182960e-01
5.434600e+03,7.458150e-01
5.434650e+03,6.646430e-01
5.434690e+03,5.721060e-01
5.434730e+03,4.454220e-01
5.434770e+03,2.807190e-01
5.434810e+03,1.052010e-01
5.434830e+03,4.086530e-02
5.434850e+03,8.250570e-03
5.434900e+03,3.488620e-07
5.434980e+03,4.433460e-03
5.435000e+03,2.861400e-02
5.435020e+03,8.480110e-02
5.435060e+03,2.557490e-01
5.435100e+03,4.242370e-01
5.435130e+03,5.255070e-01
5.435170e+03,6.273420e-01
5.435220e+03,7.220190e-01
5.435280e+03,7.960240e-01
5.435360e+03,8.564680e-01
5.435480e+03,9.045800e-01
5.435580e+03,9.173970e-01
5.435620e+03,9.044190e-01
5.435650e+03,8.678870e-01
5.435670e+03,8.331260e-01
5.435680e+03,8.271600e-01
5.435690e+03,8.354030e-01
5.435730e+03,9.080680e-01
5.435770e+03,9.390630e-01
5.435900e+03,9.638370e-01
5.436520e+03,9.859650e-01
5.438310e+03,9.899140e-01
5.438800e+03,9.823930e-01
5.438880e+03,9.621860e-01
5.438910e+03,9.369260e-01
5.438950e+03,8.657950e-01
5.438960e+03,8.544570e-01
5.439000e+03,8.626160e-01
5.439030e+03,8.161540e-01
5.439040e+03,8.148120e-01
5.439050e+03,8.334800e-01
5.439080e+03,9.156580e-01
5.439110e+03,9.538400e-01
5.439180e+03,9.778570e-01
5.439370e+03,9.817230e-01
5.439430e+03,9.684350e-01
5.439510e+03,9.835710e-01
5.439990e+03,9.723910e-01
5.440000e+03,1.000000e+00
5.440010e+03,9.719130e-01
5.440310e+03,9.386910e-01
5.440450e+03,8.963190e-01
5.440540e+03,8.402990e-01
5.440600e+03,7.740260e-01
5.440640e+03,7.055240e-01
5.440680e+03,6.045800e-01
5.440710e+03,4.976990e-01
5.440740e+03,3.571740e-01
5.440780e+03,1.365860e-01
5.440800e+03,4.929990e-02
5.440810e+03,2.254480e-02
5.440830e+03,1.949100e-03
5.440910e+03,4.278980e-03
5.440930e+03,3.187480e-02
5.440970e+03,1.545220e-01
5.440980e+03,1.717010e-01
5.440990e+03,1.733920e-01
5.441000e+03,1.583170e-01
5.441020e+03,1.056800e-01
5.441030e+03,9.426460e-02
5.441040e+03,1.060280e-01
5.441050e+03,1.456060e-01
5.441060e+03,2.109720e-01
5.441090e+03,4.430480e-01
5.441110e+03,5.580480e-01
5.441130e+03,6.397500e-01
5.441160e+03,7.226070e-01
5.441200e+03,7.917590e-01
5.441260e+03,8.521180e-01
5.441360e+03,9.022530e-01
5.441520e+03,9.353430e-01
5.441730e+03,9.375220e-01
5.441850e+03,9.124830e-01
5.441920e+03,8.725560e-01
5.441970e+03,8.135220e-01
5.442000e+03,7.519480e-01
5.442020e+03,6.916710e-01
5.442040e+03,6.080500e-01
5.442060e+03,4.922570e-01
5.442080e+03,3.390120e-01
5.442100e+03,1.668210e-01
5.442110e+03,9.386470e-02
5.442120e+03,4.366130e-02
5.442130e+03,1.785710e-02
5.442150e+03,6.527440e-03
5.442170e+03,2.354750e-02
5.442180e+03,5.631010e-02
5.442190e+03,1.142880e-01
5.442210e+03,2.796100e-01
5.442230e+03,4.444940e-01
5.442250e+03,5.740650e-01
5.442270e+03,6.687130e-01
5.442290e+03,7.370780e-01
5.442320e+03,8.068780e-01
5.442360e+03,8.638280e-01
5.442430e+03,9.159770e-01
5.442550e+03,9.529590e-01
5.442830e+03,9.784120e-01
5.443150e+03,9.793280e-01
5.443220e+03,9.823590e-01
5.444120e+03,9.847760e-01
5.444620e+03,9.630290e-01
5.444780e+03,9.322040e-01
5.444860e+03,8.925660e-01
5.444910e+03,8.419190e-01
