T,v
7.855280e+03,8.676510e-01
7.855320e+03,9.142800e-01
7.855390e+03,9.513090e-01
7.855600e+03,9.831380e-01
7.856290e+03,9.900990e-01
7.856660e+03,9.719020e-01
7.856790e+03,9.439550e-01
7.856850e+03,8.998710e-01
7.856880e+03,8.871870e-01
7.856910e+03,8.518710e-01
7.856940e+03,7.904080e-01
7.856960e+03,7.257440e-01
7.856970e+03,6.824150e-01
7.856980e+03,6.290410e-01
7.856990e+03,5.628570e-01
7.857000e+03,4.814760e-01
7.857010e+03,3.857760e-01
7.857030e+03,1.627810e-01
7.857040e+03,6.568220e-02
7.857050e+03,1.348960e-02
7.857060e+03,1.113260e-03
7.857090e+03,6.654050e-04
7.857100e+03,9.178360e-03
7.857110e+03,5.243700e-02
7.857120e+03,1.432000e-01
7.857140e+03,3.697050e-01
7.857150e+03,4.677520e-01
7.857160e+03,5.489700e-01
7.857170e+03,6.153640e-01
7.857190e+03,7.163630e-01
7.857210e+03,7.850740e-01
7.857240e+03,8.499940e-01
7.857280e+03,8.991310e-01
7.857350e+03,9.420790e-01
7.857490e+03,9.729670e-01
7.857860e+03,9.879500e-01
7.857970e+03,9.759500e-01
7.858050e+03,9.841990e-01
7.858170e+03,9.652780e-01
7.858220e+03,9.316210e-01
7.858240e+03,9.005240e-01
7.858260e+03,8.419420e-01
7.858270e+03,7.924670e-01
7.858280e+03,7.195950e-01
7.858290e+03,6.134990e-01
7.858310e+03,3.336790e-01
7.858320e+03,2.568190e-01
7.858330e+03,2.762540e-01
7.858340e+03,3.844760e-01
7.858350e+03,5.314450e-01
7.858360e+03,6.597710e-01
7.858370e+03,7.519100e-01
7.858380e+03,8.145430e-01
7.858390e+03,8.573430e-01
7.858410e+03,9.088670e-01
7.858440e+03,9.461790e-01
7.858500e+03,9.740520e-01
7.858700e+03,9.901670e-01
7.859720e+03,9.948270e-01
7.859810e+03,9.883680e-01
7.859830e+03,9.693820e-01
7.859870e+03,9.884900e-01
7.859910e+03,9.779540e-01
7.859960e+03,9.947950e-01
7.860320e+03,9.967010e-01
7.860930e+03,9.853070e-01
7.860980e+03,9.741170e-01
7.861050e+03,9.796980e-01
7.861200e+03,9.583440e-01
7.861280e+03,9.195020e-01
7.861320e+03,8.754020e-01
7.861350e+03,8.142230e-01
7.861370e+03,7.463590e-01
7.861380e+03,6.989100e-01
7.861390e+03,6.386200e-01
7.861400e+03,5.617420e-01
7.861410e+03,4.644790e-01
7.861420e+03,3.454470e-01
7.861430e+03,2.123560e-01
7.861440e+03,9.242940e-02
7.861450e+03,2.353480e-02
7.861460e+03,4.188650e-03
7.861480e+03,4.172310e-03
7.861490e+03,2.343590e-02
7.861500e+03,9.215040e-02
7.861510e+03,2.118790e-01
7.861520e+03,3.446770e-01
7.861530e+03,4.629610e-01
7.861540e+03,5.584190e-01
7.861550e+03,6.335380e-01
7.861560e+03,6.947770e-01
7.861570e+03,7.440640e-01
7.861590e+03,8.132540e-01
7.861620e+03,8.746090e-01
7.861660e+03,9.176310e-01
7.861750e+03,9.602240e-01
7.861950e+03,9.845170e-01
7.862120e+03,9.880310e-01
7.862440e+03,9.856860e-01
7.862460e+03,9.727920e-01
7.862480e+03,9.268030e-01
7.862490e+03,9.296350e-01
7.862510e+03,9.744460e-01
7.862550e+03,9.884670e-01
7.862880e+03,9.802090e-01
7.862930e+03,9.613550e-01
7.862990e+03,9.743640e-01
7.863140e+03,9.505970e-01
7.863220e+03,9.124180e-01
7.863270e+03,8.605430e-01
7.863300e+03,8.042090e-01
7.863320e+03,7.465310e-01
7.863340e+03,6.620290e-01
7.863350e+03,6.052430e-01
7.863360e+03,5.357330e-01
7.863370e+03,4.513170e-01
7.863380e+03,3.512560e-01
7.863400e+03,1.286240e-01
7.863410e+03,4.491410e-02
7.863420e+03,7.584590e-03
7.863450e+03,1.381630e-04
7.863460e+03,1.602610e-03
7.863470e+03,1.612780e-02
7.863480e+03,7.047810e-02
7.863490e+03,1.669140e-01
7.863510e+03,3.888080e-01
7.863520e+03,4.834740e-01
7.863530e+03,5.624250e-01
7.863540e+03,6.271410e-01
7.863560e+03,7.231890e-01
7.863580e+03,7.882000e-01
7.863610e+03,8.509910e-01
7.863660e+03,9.080290e-01
7.863740e+03,9.490340e-01
7.863890e+03,9.748170e-01
7.863960e+03,9.727470e-01
7.864080e+03,9.873280e-01
7.864200e+03,9.835510e-01
7.864220e+03,9.719830e-01
7.864260e+03,9.900510e-01
7.864700e+03,9.922390e-01
7.864730e+03,9.776640e-01
7.864810e+03,9.941220e-01
7.864910e+03,9.859810e-01
7.864930e+03,9.709700e-01
7.864940e+03,9.496870e-01
